nnz,mat_size,std_row,N,CUDA_cores,bandwidth,L2_cache,tag
128115,1263304849,1.501835,32,2944,448,4096,2
128115,1263304849,1.501835,64,2944,448,4096,0
128115,1263304849,1.501835,128,2944,448,4096,0
6629222,2.01E+11,2.71361,1,2944,448,4096,5
6629222,2.01E+11,2.71361,2,2944,448,4096,0
6629222,2.01E+11,2.71361,4,2944,448,4096,0
6629222,2.01E+11,2.71361,8,2944,448,4096,0
6629222,2.01E+11,2.71361,16,2944,448,4096,0
6629222,2.01E+11,2.71361,32,2944,448,4096,0
6629222,2.01E+11,2.71361,64,2944,448,4096,0
6629222,2.01E+11,2.71361,128,2944,448,4096,0
1683902,1688552464,167.038065,1,2944,448,4096,5
1683902,1688552464,167.038065,2,2944,448,4096,1
1683902,1688552464,167.038065,4,2944,448,4096,1
1683902,1688552464,167.038065,8,2944,448,4096,1
1683902,1688552464,167.038065,16,2944,448,4096,0
1683902,1688552464,167.038065,32,2944,448,4096,0
1683902,1688552464,167.038065,64,2944,448,4096,0
1683902,1688552464,167.038065,128,2944,448,4096,0
1196094,58402455556,3.638074,1,2944,448,4096,1
1196094,58402455556,3.638074,2,2944,448,4096,3
1196094,58402455556,3.638074,4,2944,448,4096,3
1196094,58402455556,3.638074,8,2944,448,4096,0
1196094,58402455556,3.638074,16,2944,448,4096,0
1196094,58402455556,3.638074,32,2944,448,4096,0
1196094,58402455556,3.638074,64,2944,448,4096,0
1196094,58402455556,3.638074,128,2944,448,4096,0
3805068,12786181776,24.935804,1,2944,448,4096,1
3805068,12786181776,24.935804,2,2944,448,4096,3
3805068,12786181776,24.935804,4,2944,448,4096,3
3805068,12786181776,24.935804,8,2944,448,4096,3
3805068,12786181776,24.935804,16,2944,448,4096,0
3805068,12786181776,24.935804,32,2944,448,4096,0
3805068,12786181776,24.935804,64,2944,448,4096,0
3805068,12786181776,24.935804,128,2944,448,4096,0
3897557,13369140625,28.460784,1,2944,448,4096,7
3897557,13369140625,28.460784,2,2944,448,4096,3
3897557,13369140625,28.460784,4,2944,448,4096,3
3897557,13369140625,28.460784,8,2944,448,4096,1
3897557,13369140625,28.460784,16,2944,448,4096,0
3897557,13369140625,28.460784,32,2944,448,4096,0
3897557,13369140625,28.460784,64,2944,448,4096,0
3897557,13369140625,28.460784,128,2944,448,4096,0
3897557,13369140625,28.462566,1,2944,448,4096,5
3897557,13369140625,28.462566,2,2944,448,4096,3
3897557,13369140625,28.462566,4,2944,448,4096,3
3897557,13369140625,28.462566,8,2944,448,4096,1
3897557,13369140625,28.462566,16,2944,448,4096,0
3897557,13369140625,28.462566,32,2944,448,4096,0
3897557,13369140625,28.462566,64,2944,448,4096,0
3897557,13369140625,28.462566,128,2944,448,4096,0
3897557,13369140625,28.462566,1,2944,448,4096,1
3897557,13369140625,28.462566,2,2944,448,4096,3
3897557,13369140625,28.462566,4,2944,448,4096,3
3897557,13369140625,28.462566,8,2944,448,4096,1
3897557,13369140625,28.462566,16,2944,448,4096,0
3897557,13369140625,28.462566,32,2944,448,4096,0
3897557,13369140625,28.462566,64,2944,448,4096,0
3897557,13369140625,28.462566,128,2944,448,4096,0
3805068,12786181776,24.934153,1,2944,448,4096,5
3805068,12786181776,24.934153,2,2944,448,4096,3
3805068,12786181776,24.934153,4,2944,448,4096,3
3805068,12786181776,24.934153,8,2944,448,4096,1
3805068,12786181776,24.934153,16,2944,448,4096,0
3805068,12786181776,24.934153,32,2944,448,4096,0
3805068,12786181776,24.934153,64,2944,448,4096,0
3805068,12786181776,24.934153,128,2944,448,4096,0
3805068,12786181776,24.934153,1,2944,448,4096,1
3805068,12786181776,24.934153,2,2944,448,4096,3
3805068,12786181776,24.934153,4,2944,448,4096,3
3805068,12786181776,24.934153,8,2944,448,4096,1
3805068,12786181776,24.934153,16,2944,448,4096,0
3805068,12786181776,24.934153,32,2944,448,4096,0
3805068,12786181776,24.934153,64,2944,448,4096,0
3805068,12786181776,24.934153,128,2944,448,4096,0
3805068,12786181776,24.934153,1,2944,448,4096,5
3805068,12786181776,24.934153,2,2944,448,4096,3
3805068,12786181776,24.934153,4,2944,448,4096,3
3805068,12786181776,24.934153,8,2944,448,4096,1
3805068,12786181776,24.934153,16,2944,448,4096,0
3805068,12786181776,24.934153,32,2944,448,4096,0
3805068,12786181776,24.934153,64,2944,448,4096,0
3805068,12786181776,24.934153,128,2944,448,4096,0
3897557,13369140625,28.462566,1,2944,448,4096,5
3897557,13369140625,28.462566,2,2944,448,4096,3
3897557,13369140625,28.462566,4,2944,448,4096,3
3897557,13369140625,28.462566,8,2944,448,4096,1
3897557,13369140625,28.462566,16,2944,448,4096,0
3897557,13369140625,28.462566,32,2944,448,4096,0
3897557,13369140625,28.462566,64,2944,448,4096,0
3897557,13369140625,28.462566,128,2944,448,4096,0
760631,12591308521,0.433105,1,2944,448,4096,5
760631,12591308521,0.433105,2,2944,448,4096,0
760631,12591308521,0.433105,4,2944,448,4096,0
760631,12591308521,0.433105,8,2944,448,4096,0
760631,12591308521,0.433105,16,2944,448,4096,0
760631,12591308521,0.433105,32,2944,448,4096,0
760631,12591308521,0.433105,64,2944,448,4096,2
760631,12591308521,0.433105,128,2944,448,4096,2
145019,1629413956,2.710747,1,2944,448,4096,5
145019,1629413956,2.710747,2,2944,448,4096,3
145019,1629413956,2.710747,4,2944,448,4096,2
145019,1629413956,2.710747,8,2944,448,4096,0
145019,1629413956,2.710747,16,2944,448,4096,0
145019,1629413956,2.710747,32,2944,448,4096,0
145019,1629413956,2.710747,64,2944,448,4096,0
145019,1629413956,2.710747,128,2944,448,4096,0
111576,843344253,35.310964,1,2944,448,4096,3
111576,843344253,35.310964,2,2944,448,4096,3
111576,843344253,35.310964,4,2944,448,4096,3
111576,843344253,35.310964,8,2944,448,4096,2
111576,843344253,35.310964,16,2944,448,4096,2
111576,843344253,35.310964,32,2944,448,4096,2
111576,843344253,35.310964,64,2944,448,4096,2
111576,843344253,35.310964,128,2944,448,4096,2
277774,3333330225,3.96858,1,2944,448,4096,5
277774,3333330225,3.96858,2,2944,448,4096,0
277774,3333330225,3.96858,4,2944,448,4096,0
277774,3333330225,3.96858,8,2944,448,4096,0
277774,3333330225,3.96858,16,2944,448,4096,0
277774,3333330225,3.96858,32,2944,448,4096,0
277774,3333330225,3.96858,64,2944,448,4096,0
277774,3333330225,3.96858,128,2944,448,4096,0
159082,422097025,8.164672,1,2944,448,4096,1
159082,422097025,8.164672,2,2944,448,4096,3
159082,422097025,8.164672,4,2944,448,4096,3
159082,422097025,8.164672,8,2944,448,4096,0
159082,422097025,8.164672,16,2944,448,4096,0
159082,422097025,8.164672,32,2944,448,4096,0
159082,422097025,8.164672,64,2944,448,4096,0
159082,422097025,8.164672,128,2944,448,4096,0
1771722,1501097536,38.395314,1,2944,448,4096,5
1771722,1501097536,38.395314,2,2944,448,4096,1
1771722,1501097536,38.395314,4,2944,448,4096,1
1771722,1501097536,38.395314,8,2944,448,4096,0
1771722,1501097536,38.395314,16,2944,448,4096,0
1771722,1501097536,38.395314,32,2944,448,4096,0
1771722,1501097536,38.395314,64,2944,448,4096,0
1771722,1501097536,38.395314,128,2944,448,4096,0
375558,4747485604,2.235008,1,2944,448,4096,5
375558,4747485604,2.235008,2,2944,448,4096,0
375558,4747485604,2.235008,4,2944,448,4096,3
375558,4747485604,2.235008,8,2944,448,4096,0
375558,4747485604,2.235008,16,2944,448,4096,0
375558,4747485604,2.235008,32,2944,448,4096,0
375558,4747485604,2.235008,64,2944,448,4096,0
375558,4747485604,2.235008,128,2944,448,4096,0
428650,120428676,15.413562,1,2944,448,4096,5
428650,120428676,15.413562,2,2944,448,4096,1
428650,120428676,15.413562,4,2944,448,4096,1
428650,120428676,15.413562,8,2944,448,4096,0
428650,120428676,15.413562,16,2944,448,4096,0
428650,120428676,15.413562,32,2944,448,4096,0
428650,120428676,15.413562,64,2944,448,4096,0
428650,120428676,15.413562,128,2944,448,4096,0
149090,142754704,7.624501,1,2944,448,4096,1
149090,142754704,7.624501,2,2944,448,4096,3
149090,142754704,7.624501,4,2944,448,4096,3
149090,142754704,7.624501,8,2944,448,4096,2
149090,142754704,7.624501,16,2944,448,4096,0
149090,142754704,7.624501,32,2944,448,4096,0
149090,142754704,7.624501,64,2944,448,4096,0
149090,142754704,7.624501,128,2944,448,4096,0
252241,238362721,7.080506,1,2944,448,4096,1
252241,238362721,7.080506,2,2944,448,4096,3
252241,238362721,7.080506,4,2944,448,4096,3
252241,238362721,7.080506,8,2944,448,4096,0
252241,238362721,7.080506,16,2944,448,4096,0
252241,238362721,7.080506,32,2944,448,4096,0
252241,238362721,7.080506,64,2944,448,4096,0
252241,238362721,7.080506,128,2944,448,4096,0
619488,195776064,15.641011,1,2944,448,4096,1
619488,195776064,15.641011,2,2944,448,4096,1
619488,195776064,15.641011,4,2944,448,4096,1
619488,195776064,15.641011,8,2944,448,4096,0
619488,195776064,15.641011,16,2944,448,4096,0
619488,195776064,15.641011,32,2944,448,4096,0
619488,195776064,15.641011,64,2944,448,4096,0
619488,195776064,15.641011,128,2944,448,4096,0
2043492,836597776,31.723145,1,2944,448,4096,5
2043492,836597776,31.723145,2,2944,448,4096,1
2043492,836597776,31.723145,4,2944,448,4096,1
2043492,836597776,31.723145,8,2944,448,4096,1
2043492,836597776,31.723145,16,2944,448,4096,0
2043492,836597776,31.723145,32,2944,448,4096,0
2043492,836597776,31.723145,64,2944,448,4096,0
2043492,836597776,31.723145,128,2944,448,4096,0
1181416,1266505744,15.176916,1,2944,448,4096,5
1181416,1266505744,15.176916,2,2944,448,4096,3
1181416,1266505744,15.176916,4,2944,448,4096,3
1181416,1266505744,15.176916,8,2944,448,4096,0
1181416,1266505744,15.176916,16,2944,448,4096,0
1181416,1266505744,15.176916,32,2944,448,4096,0
1181416,1266505744,15.176916,64,2944,448,4096,0
1181416,1266505744,15.176916,128,2944,448,4096,0
2014701,1989962881,15.485043,1,2944,448,4096,5
2014701,1989962881,15.485043,2,2944,448,4096,1
2014701,1989962881,15.485043,4,2944,448,4096,1
2014701,1989962881,15.485043,8,2944,448,4096,0
2014701,1989962881,15.485043,16,2944,448,4096,0
2014701,1989962881,15.485043,32,2944,448,4096,0
2014701,1989962881,15.485043,64,2944,448,4096,0
2014701,1989962881,15.485043,128,2944,448,4096,0
1450163,914276169,14.232799,1,2944,448,4096,5
1450163,914276169,14.232799,2,2944,448,4096,1
1450163,914276169,14.232799,4,2944,448,4096,1
1450163,914276169,14.232799,8,2944,448,4096,0
1450163,914276169,14.232799,16,2944,448,4096,0
1450163,914276169,14.232799,32,2944,448,4096,0
1450163,914276169,14.232799,64,2944,448,4096,0
1450163,914276169,14.232799,128,2944,448,4096,0
1143140,531394704,12.221327,1,2944,448,4096,5
1143140,531394704,12.221327,2,2944,448,4096,1
1143140,531394704,12.221327,4,2944,448,4096,1
1143140,531394704,12.221327,8,2944,448,4096,0
1143140,531394704,12.221327,16,2944,448,4096,0
1143140,531394704,12.221327,32,2944,448,4096,0
1143140,531394704,12.221327,64,2944,448,4096,0
1143140,531394704,12.221327,128,2944,448,4096,0
1140977,650403009,13.403785,1,2944,448,4096,5
1140977,650403009,13.403785,2,2944,448,4096,1
1140977,650403009,13.403785,4,2944,448,4096,1
1140977,650403009,13.403785,8,2944,448,4096,0
1140977,650403009,13.403785,16,2944,448,4096,0
1140977,650403009,13.403785,32,2944,448,4096,0
1140977,650403009,13.403785,64,2944,448,4096,0
1140977,650403009,13.403785,128,2944,448,4096,0
2089294,2187619984,4.953886,1,2944,448,4096,5
2089294,2187619984,4.953886,2,2944,448,4096,3
2089294,2187619984,4.953886,4,2944,448,4096,0
2089294,2187619984,4.953886,8,2944,448,4096,0
2089294,2187619984,4.953886,16,2944,448,4096,0
2089294,2187619984,4.953886,32,2944,448,4096,0
2089294,2187619984,4.953886,64,2944,448,4096,0
2089294,2187619984,4.953886,128,2944,448,4096,0
320606,531394704,14.034798,1,2944,448,4096,5
320606,531394704,14.034798,2,2944,448,4096,3
320606,531394704,14.034798,4,2944,448,4096,0
320606,531394704,14.034798,8,2944,448,4096,0
320606,531394704,14.034798,16,2944,448,4096,0
320606,531394704,14.034798,32,2944,448,4096,0
320606,531394704,14.034798,64,2944,448,4096,0
320606,531394704,14.034798,128,2944,448,4096,0
1549970,2.08E+12,1.172114,1,2944,448,4096,1
1549970,2.08E+12,1.172114,2,2944,448,4096,0
1549970,2.08E+12,1.172114,4,2944,448,4096,0
1549970,2.08E+12,1.172114,8,2944,448,4096,0
1549970,2.08E+12,1.172114,16,2944,448,4096,0
1549970,2.08E+12,1.172114,32,2944,448,4096,2
1549970,2.08E+12,1.172114,64,2944,448,4096,0
1549970,2.08E+12,1.172114,128,2944,448,4096,0
13150496,60454023876,2.995069,1,2944,448,4096,5
13150496,60454023876,2.995069,2,2944,448,4096,1
13150496,60454023876,2.995069,4,2944,448,4096,1
13150496,60454023876,2.995069,8,2944,448,4096,0
13150496,60454023876,2.995069,16,2944,448,4096,0
13150496,60454023876,2.995069,32,2944,448,4096,0
13150496,60454023876,2.995069,64,2944,448,4096,0
13150496,60454023876,2.995069,128,2944,448,4096,0
196608,2415919104,0,1,2944,448,4096,1
196608,2415919104,0,2,2944,448,4096,0
196608,2415919104,0,4,2944,448,4096,0
196608,2415919104,0,8,2944,448,4096,0
196608,2415919104,0,16,2944,448,4096,0
196608,2415919104,0,32,2944,448,4096,0
196608,2415919104,0,64,2944,448,4096,0
196608,2415919104,0,128,2944,448,4096,0
640033,3601440144,305.430153,1,2944,448,4096,1
640033,3601440144,305.430153,2,2944,448,4096,3
640033,3601440144,305.430153,4,2944,448,4096,2
640033,3601440144,305.430153,8,2944,448,4096,2
640033,3601440144,305.430153,16,2944,448,4096,2
640033,3601440144,305.430153,32,2944,448,4096,2
640033,3601440144,305.430153,64,2944,448,4096,2
640033,3601440144,305.430153,128,2944,448,4096,2
150009,900240016,57.762929,1,2944,448,4096,5
150009,900240016,57.762929,2,2944,448,4096,3
150009,900240016,57.762929,4,2944,448,4096,3
150009,900240016,57.762929,8,2944,448,4096,2
150009,900240016,57.762929,16,2944,448,4096,2
150009,900240016,57.762929,32,2944,448,4096,2
150009,900240016,57.762929,64,2944,448,4096,2
150009,900240016,57.762929,128,2944,448,4096,2
120000,900180009,57.729258,1,2944,448,4096,5
120000,900180009,57.729258,2,2944,448,4096,3
120000,900180009,57.729258,4,2944,448,4096,3
120000,900180009,57.729258,8,2944,448,4096,2
120000,900180009,57.729258,16,2944,448,4096,2
120000,900180009,57.729258,32,2944,448,4096,2
120000,900180009,57.729258,64,2944,448,4096,2
120000,900180009,57.729258,128,2944,448,4096,2
11288630,51693479044,13.811238,1,2944,448,4096,1
11288630,51693479044,13.811238,2,2944,448,4096,1
11288630,51693479044,13.811238,4,2944,448,4096,1
11288630,51693479044,13.811238,8,2944,448,4096,0
11288630,51693479044,13.811238,16,2944,448,4096,0
11288630,51693479044,13.811238,32,2944,448,4096,0
11288630,51693479044,13.811238,64,2944,448,4096,0
11288630,51693479044,13.811238,128,2944,448,4096,0
7339667,19978974409,12.724365,1,2944,448,4096,5
7339667,19978974409,12.724365,2,2944,448,4096,1
7339667,19978974409,12.724365,4,2944,448,4096,1
7339667,19978974409,12.724365,8,2944,448,4096,0
7339667,19978974409,12.724365,16,2944,448,4096,0
7339667,19978974409,12.724365,32,2944,448,4096,0
7339667,19978974409,12.724365,64,2944,448,4096,0
7339667,19978974409,12.724365,128,2944,448,4096,0
10644002,22132512900,18.508008,1,2944,448,4096,1
10644002,22132512900,18.508008,2,2944,448,4096,1
10644002,22132512900,18.508008,4,2944,448,4096,1
10644002,22132512900,18.508008,8,2944,448,4096,0
10644002,22132512900,18.508008,16,2944,448,4096,0
10644002,22132512900,18.508008,32,2944,448,4096,0
10644002,22132512900,18.508008,64,2944,448,4096,0
10644002,22132512900,18.508008,128,2944,448,4096,0
121938,307862116,0.526049,1,2944,448,4096,1
121938,307862116,0.526049,2,2944,448,4096,0
121938,307862116,0.526049,4,2944,448,4096,0
121938,307862116,0.526049,8,2944,448,4096,0
121938,307862116,0.526049,16,2944,448,4096,0
121938,307862116,0.526049,32,2944,448,4096,0
121938,307862116,0.526049,64,2944,448,4096,0
121938,307862116,0.526049,128,2944,448,4096,0
129281,345550921,0.48651,1,2944,448,4096,5
129281,345550921,0.48651,2,2944,448,4096,0
129281,345550921,0.48651,4,2944,448,4096,0
129281,345550921,0.48651,8,2944,448,4096,0
129281,345550921,0.48651,16,2944,448,4096,0
129281,345550921,0.48651,32,2944,448,4096,0
129281,345550921,0.48651,64,2944,448,4096,0
129281,345550921,0.48651,128,2944,448,4096,0
134748,375041956,0.450812,1,2944,448,4096,5
134748,375041956,0.450812,2,2944,448,4096,0
134748,375041956,0.450812,4,2944,448,4096,0
134748,375041956,0.450812,8,2944,448,4096,0
134748,375041956,0.450812,16,2944,448,4096,0
134748,375041956,0.450812,32,2944,448,4096,0
134748,375041956,0.450812,64,2944,448,4096,0
134748,375041956,0.450812,128,2944,448,4096,0
6715152,16185946176,17.640372,1,2944,448,4096,5
6715152,16185946176,17.640372,2,2944,448,4096,1
6715152,16185946176,17.640372,4,2944,448,4096,1
6715152,16185946176,17.640372,8,2944,448,4096,0
6715152,16185946176,17.640372,16,2944,448,4096,0
6715152,16185946176,17.640372,32,2944,448,4096,0
6715152,16185946176,17.640372,64,2944,448,4096,0
6715152,16185946176,17.640372,128,2944,448,4096,0
28191660,8.37E+11,34.180916,1,2944,448,4096,1
28191660,8.37E+11,34.180916,2,2944,448,4096,1
28191660,8.37E+11,34.180916,4,2944,448,4096,1
28191660,8.37E+11,34.180916,8,2944,448,4096,0
28191660,8.37E+11,34.180916,16,2944,448,4096,0
28191660,8.37E+11,34.180916,32,2944,448,4096,0
28191660,8.37E+11,34.180916,64,2944,448,4096,0
28191660,8.37E+11,34.180916,128,2944,448,4096,0
1211231,8700971841,653.397365,1,2944,448,4096,5
1211231,8700971841,653.397365,2,2944,448,4096,3
1211231,8700971841,653.397365,4,2944,448,4096,2
1211231,8700971841,653.397365,8,2944,448,4096,2
1211231,8700971841,653.397365,16,2944,448,4096,2
1211231,8700971841,653.397365,32,2944,448,4096,2
1211231,8700971841,653.397365,64,2944,448,4096,2
1211231,8700971841,653.397365,128,2944,448,4096,2
1500397,2.17E+11,194.912071,1,2944,448,4096,5
1500397,2.17E+11,194.912071,2,2944,448,4096,3
1500397,2.17E+11,194.912071,4,2944,448,4096,3
1500397,2.17E+11,194.912071,8,2944,448,4096,3
1500397,2.17E+11,194.912071,16,2944,448,4096,3
1500397,2.17E+11,194.912071,32,2944,448,4096,2
1500397,2.17E+11,194.912071,64,2944,448,4096,2
1500397,2.17E+11,194.912071,128,2944,448,4096,2
733118,3922642161,4.873447,1,2944,448,4096,7
733118,3922642161,4.873447,2,2944,448,4096,3
733118,3922642161,4.873447,4,2944,448,4096,0
733118,3922642161,4.873447,8,2944,448,4096,0
733118,3922642161,4.873447,16,2944,448,4096,0
733118,3922642161,4.873447,32,2944,448,4096,0
733118,3922642161,4.873447,64,2944,448,4096,0
733118,3922642161,4.873447,128,2944,448,4096,0
179395,762146449,131.255063,1,2944,448,4096,7
179395,762146449,131.255063,2,2944,448,4096,3
179395,762146449,131.255063,4,2944,448,4096,3
179395,762146449,131.255063,8,2944,448,4096,2
179395,762146449,131.255063,16,2944,448,4096,2
179395,762146449,131.255063,32,2944,448,4096,2
179395,762146449,131.255063,64,2944,448,4096,2
179395,762146449,131.255063,128,2944,448,4096,2
173796,772395264,1.673246,1,2944,448,4096,1
173796,772395264,1.673246,2,2944,448,4096,0
173796,772395264,1.673246,4,2944,448,4096,0
173796,772395264,1.673246,8,2944,448,4096,0
173796,772395264,1.673246,16,2944,448,4096,0
173796,772395264,1.673246,32,2944,448,4096,0
173796,772395264,1.673246,64,2944,448,4096,0
173796,772395264,1.673246,128,2944,448,4096,0
10360701,2.64E+11,251.073563,1,2944,448,4096,5
10360701,2.64E+11,251.073563,2,2944,448,4096,1
10360701,2.64E+11,251.073563,4,2944,448,4096,1
10360701,2.64E+11,251.073563,8,2944,448,4096,0
10360701,2.64E+11,251.073563,16,2944,448,4096,0
10360701,2.64E+11,251.073563,32,2944,448,4096,0
10360701,2.64E+11,251.073563,64,2944,448,4096,0
10360701,2.64E+11,251.073563,128,2944,448,4096,0
770901,111957561,198.797124,1,2944,448,4096,1
770901,111957561,198.797124,2,2944,448,4096,1
770901,111957561,198.797124,4,2944,448,4096,1
770901,111957561,198.797124,8,2944,448,4096,1
770901,111957561,198.797124,16,2944,448,4096,1
770901,111957561,198.797124,32,2944,448,4096,0
770901,111957561,198.797124,64,2944,448,4096,0
770901,111957561,198.797124,128,2944,448,4096,0
110285,109641841,41.33851,1,2944,448,4096,5
110285,109641841,41.33851,2,2944,448,4096,3
110285,109641841,41.33851,4,2944,448,4096,3
110285,109641841,41.33851,8,2944,448,4096,2
110285,109641841,41.33851,16,2944,448,4096,2
110285,109641841,41.33851,32,2944,448,4096,2
110285,109641841,41.33851,64,2944,448,4096,2
110285,109641841,41.33851,128,2944,448,4096,2
123675,123765625,72.6019,1,2944,448,4096,1
123675,123765625,72.6019,2,2944,448,4096,3
123675,123765625,72.6019,4,2944,448,4096,3
123675,123765625,72.6019,8,2944,448,4096,2
123675,123765625,72.6019,16,2944,448,4096,2
123675,123765625,72.6019,32,2944,448,4096,2
123675,123765625,72.6019,64,2944,448,4096,2
123675,123765625,72.6019,128,2944,448,4096,2
174452,174398436,85.10364,1,2944,448,4096,5
174452,174398436,85.10364,2,2944,448,4096,3
